time|position|velocity|acceleration|rotation|rotational velocity|sun|charge
7285|-6843266.989306071,-1553868.3092366485,2552253.5630395864|1255.280514683529,-6865.198956106924,205.40164075313237|0,0,0|0,0,0|0,0,0|-0.999998947795339,-0.0014506575941042538,0|9.66082899915289
7286|-6842573.614823364,-1557654.7364055703,2552366.4852211764|1258.8937573490311,-6864.377472943039,204.05395364601222|0,0,0|0,0,0|0,0,0|-0.9999989475064902,-0.0014508566960224946,0|9.660690110264001
7287|-6841886.664530653,-1561394.9506267642,2552477.312572093|1262.4626922059665,-6863.564018503125,202.72260008287515|0,0,0|0,0,0|0,0,0|-0.9999989472176016,-0.0014510557979406776,0|9.660551221375114
7288|-6841182.151272949,-1565219.3806366557,2552589.898673967|1266.1117722003423,-6862.730194909066,201.36115121029306|0,0,0|0,0,0|0,0,0|-0.9999989469286734,-0.0014512548998588033,0|9.660412332486224
7289|-6840492.101624098,-1568954.1919666254,2552699.1274241977|1269.6751338724976,-6861.913906375912,200.0314900235062|0,0,0|0,0,0|0,0,0|-0.9999989466397056,-0.0014514540017768714,0|9.660273443597335
7290|-6839784.423586808,-1572773.1001287554,2552810.080718584|1273.31851890072,-6861.077189225479,198.67177074016706|0,0,0|0,0,0|0,0,0|-0.9999989463506981,-0.0014516531036948821,0|9.660134554708446
7291|-6839091.287569726,-1576502.52164097,2552917.7166658174|1276.8763226769506,-6860.258079178598,197.34379773967487|0,0,0|0,0,0|0,0,0|-0.999998946061651,-0.0014518522056128351,0|9.659995665819558
7292|-6838380.458004199,-1580315.9213193955,2553027.043070397|1280.5140283618655,-6859.418481303826,195.98580376189122|0,0,0|0,0,0|0,0,0|-0.9999989457725642,-0.0014520513075307307,0|9.659856776930669
7293|-6837684.248531449,-1584039.9660610347,2553133.091983356|1284.066289488892,-6858.596562244612,194.65951476509275|0,0,0|0,0,0|0,0,0|-0.9999989454834378,-0.0014522504094485686,0|9.65971788804178
7294|-6836978.4027780285,-1587804.6145396796,2553239.5780566223|1287.6570742711326,-6857.763678000004,193.318649127182|0,0,0|0,0,0|0,0,0|-0.9999989451942718,-0.001452449511366349,0|9.659578999152892
7295|-6836271.010521351,-1591566.5515848468,2553345.265004827|1291.2450650927638,-6856.929380750004,191.9786326485719|0,0,0|0,0,0|0,0,0|-0.9999989449050661,-0.0014526486132840717,0|9.659440110264002
7296|-6835570.232428932,-1595282.5863282157,2553448.9531748784|1294.7890724216484,-6856.103287444196,190.65485220096994|0,0,0|0,0,0|0,0,0|-0.9999989446158208,-0.001452847715201737,0|9.659301221375113
7297|-6834851.599400515,-1599082.3045171597,2553554.247300137|1298.4126801880514,-6855.2565597143675,189.30114295405463|0,0,0|0,0,0|0,0,0|-0.9999989443265359,-0.0014530468171193446,0|9.659162332486224
7298|-6834147.779733934,-1602792.9949182174,2553656.3626992614|1301.9511827138344,-6854.427688240377,187.97903611025217|0,0,0|0,0,0|0,0,0|-0.9999989440372113,-0.0014532459190368947,0|9.659023443597336
7299|-6833426.040879828,-1606587.2511093991,2553760.050381366|1305.5691653894442,-6853.5781240017395,186.62703726064095|0,0,0|0,0,0|0,0,0|-0.9999989437478471,-0.0014534450209543871,0|9.658884554708447
7300|-6832719.19229156,-1610292.6101232856,2553860.5986781768|1309.1021782122687,-6852.746486591532,185.30659986418786|0,0,0|0,0,0|0,0,0|-0.9999989434584433,-0.001453644122871822,0|9.658745665819557
7301|-6832010.851299625,-1613995.338859569,2553960.374514705|1312.6324832968176,-6851.913486602906,183.98698606434402|0,0,0|0,0,0|0,0,0|-0.9999989431689998,-0.0014538432247891992,0|9.658551221375115
7302|-6831284.495589783,-1617781.4581150648,2554061.6725378204|1316.2420894052448,-6851.059707130955,182.63753506457738|0,0,0|0,0,0|0,0,0|-0.9999989428795167,-0.0014540423267065188,0|9.65835677693067
7303|-6830573.144445243,-1621478.8747732297,2554159.889689608|1319.7669272724602,-6850.223959342076,181.31958451530306|0,0,0|0,0,0|0,0,0|-0.999998942589994,-0.0014542414286237808,0|9.658162332486226
7304|-6829843.714968417,-1625259.5650117716,2554259.5956472643|1323.3709466966957,-6849.367374338646,179.97183332843858|0,0,0|0,0,0|0,0,0|-0.9999989423004315,-0.001454440530540985,0|9.657967888041783
7305|-6829129.366141074,-1628951.6824810659,2554356.259712497|1326.8903323426994,-6848.528890792484,178.65554189205048|0,0,0|0,0,0|0,0,0|-0.9999989420108294,-0.0014546396324581316,0|9.657773443597339
7306|-6828413.540282822,-1632641.1855625205,2554452.158218875|1330.4070287375496,-6847.689059514482,177.34006895136997|0,0,0|0,0,0|0,0,0|-0.9999989417211876,-0.0014548387343752205,0|9.657578999152896
7307|-6827679.541507012,-1636413.7880213475,2554549.4958675965|1334.0027287857017,-6846.828305206713,175.99484983439623|0,0,0|0,0,0|0,0,0|-0.9999989414315062,-0.0014550378362922518,0|9.657384554708452
7308|-6826960.73646393,-1640098.0111244312,2554643.849600395|1337.5139952899278,-6845.985756027036,174.68102983791817|0,0,0|0,0,0|0,0,0|-0.9999989411417852,-0.0014552369382092253,0|9.657190110264008
7309|-6826232.079603826,-1643822.4235252414,2554738.5256765755|1341.0633653571936,-6845.132047383233,173.3527625898698|0,0,0|0,0,0|0,0,0|-0.9999989408520246,-0.0014554360401261412,0|9.656995665819565
7310|-6825501.923578441,-1647544.173326743,2554832.423870522|1344.6099983019192,-6844.276971461604,172.0253288263092|0,0,0|0,0,0|0,0,0|-0.9999989405622243,-0.0014556351420429994,0|9.65680122137512
7311|-6824778.689759802,-1651220.5306952228,2554924.4796151496|1348.1131789165265,-6843.4303831220695,170.71397107322068|0,0,0|0,0,0|0,0,0|-0.9999989402723843,-0.0014558342439597999,0|9.656662332486233
7312|-6824045.561808432,-1654936.9955158392,2555016.835116247|1351.6543802326214,-6842.572597206062,169.38819160977684|0,0,0|0,0,0|0,0,0|-0.9999989399825048,-0.0014560333458765427,0|9.656523443597344
7313|-6823310.943899711,-1658650.8073991986,2555108.416882514|1355.1928556355676,-6841.713452890332,168.06324252629366|0,0,0|0,0,0|0,0,0|-0.9999989396925856,-0.0014562324477932279,0|9.656384554708454
7314|-6822583.308507218,-1662319.327576255,2555198.1868910636|1358.687983474847,-6840.862851618311,166.75433784534346|0,0,0|0,0,0|0,0,0|-0.9999989394026267,-0.0014564315497098553,0|9.656245665819565
7315|-6821837.250454068,-1666070.485256289,2555289.2647305233|1362.2616436585445,-6839.991100859519,165.4158313525395|0,0,0|0,0,0|0,0,0|-0.9999989391126283,-0.0014566306516264251,0|9.656106776930677
7316|-6821106.684468805,-1669733.7764425245,2555377.5118520693|1365.7514007604764,-6839.137828537493,164.10856323291893|0,0,0|0,0,0|0,0,0|-0.9999989388225902,-0.001456829753542937,0|9.655967888041788
7317|-6820374.674467615,-1673394.487882827,2555465.0082851322|1369.2385088012732,-6838.2832403162165,162.80210247817857|0,0,0|0,0,0|0,0,0|-0.9999989385325124,-0.001457028855459391,0|9.655828999152899
7318|-6819624.149249716,-1677137.6649501259,2555553.763818201|1372.8039739393728,-6837.4074187295355,161.46609362133515|0,0,0|0,0,0|0,0,0|-0.999998938242395,-0.0014572279573757873,0|9.65569011026401
7319|-6818889.226570486,-1680793.166392867,2555639.7454517223|1376.285733235381,-6836.550176711707,160.16126332135605|0,0,0|0,0,0|0,0,0|-0.999998937952238,-0.0014574270592921258,0|9.655551221375122
7320|-6818152.868691102,-1684446.0974625032,2555724.980379049|1379.7648543175305,-6835.6916272823555,158.85723737226414|0,0,0|0,0,0|0,0,0|-0.9999989376620413,-0.0014576261612084065,0|9.655412332486232
7321|-6817406.49114228,-1688138.8922559936,2555810.4479683293|1383.281749543159,-6834.821767266369,157.53886574895273|0,0,0|0,0,0|0,0,0|-0.9999989373718049,-0.0014578252631246293,0|9.655273443597343
7322|-6816658.650782005,-1691829.0629184921,2555895.154080035|1386.7959522052302,-6833.950574991946,156.2213152435173|0,0,0|0,0,0|0,0,0|-0.9999989370815289,-0.0014580243650407945,0|9.655134554708454
7323|-6815917.9715221645,-1695474.241894885,2555978.1394811915|1390.2671190319713,-6833.088089855756,154.91971500493148|0,0,0|0,0,0|0,0,0|-0.9999989367912132,-0.0014582234669569018,0|9.654995665819566
7324|-6815167.2312104795,-1699159.2039516903,2556061.335398752|1393.7759784869145,-6832.214256898133,153.60379424270116|0,0,0|0,0,0|0,0,0|-0.9999989365008579,-0.0014584225688729514,0|9.654856776930677
7325|-6814415.036978804,-1702841.5514195587,2556143.7738635796|1397.282156402458,-6831.3391002338485,152.28869152820087|0,0,0|0,0,0|0,0,0|-0.999998936210463,-0.001458621670788943,0|9.654717888041787
7326|-6813670.062605349,-1706479.006491431,2556224.5216285987|1400.7454015408923,-6830.472704654164,150.98950793043093|0,0,0|0,0,0|0,0,0|-0.9999989359200284,-0.0014588207727048769,0|9.6545789991529
7327|-6812923.67328229,-1710113.9129221847,2556304.53185408|1404.20603357301,-6829.60502113989,149.69112169130784|0,0,0|0,0,0|0,0,0|-0.9999989356295542,-0.001459019874620753,0|9.65444011026401
7328|-6812158.464340145,-1713830.7170279766,2556385.640658903|1407.7444441483356,-6828.715828575943,148.3633647812043|0,0,0|0,0,0|0,0,0|-0.9999989353390404,-0.0014592189765365712,0|9.654301221375121
7329|-6811409.220890871,-1717460.476295273,2556464.16258893|1411.1998000298413,-6827.845547580276,147.0665887800596|0,0,0|0,0,0|0,0,0|-0.9999989350484869,-0.0014594180784523315,0|9.654162332486232
7330|-6810658.571054402,-1721087.6961965016,2556541.950863423|1414.6525535025326,-6826.973986876789,145.77060715164146|0,0,0|0,0,0|0,0,0|-0.9999989347578938,-0.0014596171803680342,0|9.654023443597344
7331|-6809897.764595252,-1724754.5123714292,2556619.898457003|1418.1428109000856,-6826.090992393899,144.46036324423198|0,0,0|0,0,0|0,0,0|-0.9999989344672611,-0.001459816282283679,0|9.653884554708455
7332|-6809135.524640188,-1728418.7360810917,2556697.0978624094|1421.6304122749464,-6825.206693827866,143.15093026227157|0,0,0|0,0,0|0,0,0|-0.9999989341765887,-0.0014600153841992658,0|9.653745665819566
7333|-6808380.640026144,-1732038.297434539,2556772.6758697648|1425.075319439664,-6824.33128065198,141.85734423435528|0,0,0|0,0,0|0,0,0|-0.9999989338858767,-0.0014602144861147947,0|9.653606776930676
7334|-6807624.360303658,-1735655.331719305,2556847.525345281|1428.5176383622709,-6823.454598597076,140.5645486187016|0,0,0|0,0,0|0,0,0|-0.999998933595125,-0.0014604135880302658,0|9.653467888041789
7335|-6806849.051431508,-1739353.8703549681,2556923.3626837507|1432.0373356442376,-6822.556217887902,139.24250516278883|0,0,0|0,0,0|0,0,0|-0.9999989333043338,-0.001460612689945679,0|9.6533289991529
7336|-6806089.957550941,-1742965.8010535208,2556996.742020421|1435.4744286177483,-6821.676976725289,137.9513057507489|0,0,0|0,0,0|0,0,0|-0.9999989330135028,-0.0014608117918610342,0|9.65319011026401
7337|-6805329.476951037,-1746575.213889936,2557069.3966418747|1438.9089439428144,-6820.79647473223,136.66089378476988|0,0,0|0,0,0|0,0,0|-0.9999989327226322,-0.0014610108937763316,0|9.65305122137512
7338|-6804567.61239048,-1750182.1119029773,2557141.3278042353|1442.340885113734,-6819.91471455433,135.37126828559002|0,0,0|0,0,0|0,0,0|-0.9999989324317219,-0.001461209995691571,0|9.652912332486233
7339|-6803786.600306247,-1753870.291201946,2557214.184199744|1445.8499778638106,-6819.011148661746,134.052464589519|0,0,0|0,0,0|0,0,0|-0.999998932140772,-0.0014614090976067526,0|9.652773443597344
7340|-6803021.94404362,-1757472.1103645845,2557284.6554482533|1449.276721529539,-6818.126850911688,132.7644273226801|0,0,0|0,0,0|0,0,0|-0.9999989318497824,-0.0014616081995218763,0|9.652634554708454
7341|-6802255.912111944,-1761071.4238712583,2557354.4070163267|1452.7009015758624,-6817.241302925216,131.47717356772083|0,0,0|0,0,0|0,0,0|-0.9999989315587532,-0.0014618073014369421,0|9.652495665819565
7342|-6801488.507237817,-1764668.234747787,2557423.44014759|1456.1225214776273,-6816.35450731499,130.1907023491146|0,0,0|0,0,0|0,0,0|-0.9999989312676844,-0.0014620064033519498,0|9.652356776930677
7343|-6800710.784846252,-1768304.325644181,2557492.5462405714|1459.5813262304646,-6815.456133319318,128.8900674054902|0,0,0|0,0,0|0,0,0|-0.9999989309765759,-0.0014622055052668996,0|9.652217888041788
7344|-6799931.6629863735,-1771937.8615905708,2557560.919642434|1463.0375180930112,-6814.556487870157,127.59023129712453|0,0,0|0,0,0|0,0,0|-0.9999989306854278,-0.0014624046071817914,0|9.652078999152899
7345|-6799160.123857759,-1775527.1247452276,2557627.7882873537|1466.4514191066871,-6813.665936180879,126.30611996272171|0,0,0|0,0,0|0,0,0|-0.99999893039424,-0.0014626037090966252,0|9.65194011026401
7346|-6798387.2226766925,-1779113.8974108647,2557693.9434677656|1469.8627739073618,-6812.77414729737,125.022787249265|0,0,0|0,0,0|0,0,0|-0.9999989301030127,-0.001462802811011401,0|9.651801221375122
7347|-6797612.962130213,-1782698.1825971399,2557759.3864118606|1473.27158594573,-6811.881123791698,123.74023218589468|0,0,0|0,0,0|0,0,0|-0.9999989298117457,-0.001463001912926119,0|9.651662332486232
7348|-6796828.318123612,-1786321.617555264,2557824.8668646426|1476.7174515684726,-6810.976462671073,122.44355396714607|0,0,0|0,0,0|0,0,0|-0.999998929520439,-0.001463201014840779,0|9.651523443597343
7349|-6796042.288462162,-1789942.5130352776,2557889.62094017|1480.1607220401106,-6810.0705433194435,121.14766959271178|0,0,0|0,0,0|0,0,0|-0.9999989292290927,-0.0014634001167553809,0|9.651384554708455
7350|-6795263.934468411,-1793519.296206031,2557952.918050094|1483.561867594705,-6809.173802796102,119.86745966952878|0,0,0|0,0,0|0,0,0|-0.9999989289377068,-0.0014635992186699247,0|9.651245665819566
7351|-6794484.231841079,-1797093.603973492,2558015.50783427|1486.9604842216108,-6808.275837917938,118.58802349982827|0,0,0|0,0,0|0,0,0|-0.9999989286462813,-0.0014637983205844107,0|9.651106776930677
7352|-6793703.183228146,-1800665.4393311513,2558077.391505637|1490.3565753475004,-6807.376651216994,117.3093601174255|0,0,0|0,0,0|0,0,0|-0.9999989283548161,-0.0014639974224988385,0|9.650967888041787
7353|-6792911.685798394,-1804276.295012116,2558139.277513983|1493.7895896791936,-6806.465768218764,116.01661388859209|0,0,0|0,0,0|0,0,0|-0.9999989280633113,-0.0014641965244132082,0|9.6508289991529
7354|-6792118.816326503,-1807884.626603723,2558200.4433805295|1497.220026475443,-6805.553640006261,114.72465653717353|0,0,0|0,0,0|0,0,0|-0.9999989277717667,-0.00146439562632752,0|9.65069011026401
7355|-6791333.714480457,-1811449.005406652,2558260.1996382633|1500.608503157012,-6804.6507747412015,113.448323621957|0,0,0|0,0,0|0,0,0|-0.9999989274801825,-0.0014645947282417738,0|9.650551221375121
7356|-6790547.277224575,-1815010.9238107996,2558319.254632759|1503.9944680758,-6803.746697760821,112.17275961625782|0,0,0|0,0,0|0,0,0|-0.9999989271885587,-0.0014647938301559694,0|9.650412332486232
7357|-6789759.507168298,-1818570.3847934785,2558377.6095618824|1507.3779246345803,-6802.8414115577025,110.89796355857668|0,0,0|0,0,0|0,0,0|-0.9999989268968952,-0.001464992932070107,0|9.650273443597344
7358|-6788970.406913457,-1822127.3913287949,2558435.265620524|1510.7588762313978,-6801.934918616642,109.62393448834254|0,0,0|0,0,0|0,0,0|-0.9999989266051921,-0.0014651920339841867,0|9.650134554708455
7359|-6788170.780234505,-1825723.2640163982,2558492.8822086006|1514.1765958624503,-6801.01665972286,108.33587056336346|0,0,0|0,0,0|0,0,0|-0.9999989263134493,-0.0014653911358982082,0|9.649995665819565
7360|-6787369.797575102,-1829316.6309573397,2558549.786029583|1517.5917589187145,-6800.097170955642,107.04858959184233|0,0,0|0,0,0|0,0,0|-0.999998926021667,-0.0014655902378121716,0|9.649856776930676
7361|-6786576.691535996,-1832866.2351250923,2558605.336460662|1520.9651579922536,-6799.187044769815,105.77687348851474|0,0,0|0,0,0|0,0,0|-0.999998925729845,-0.0014657893397260768,0|9.649717888041788
7362|-6785782.26568966,-1836413.3967785127,2558660.1927986424|1524.3360657272117,-6798.275721764765,104.50592051745308|0,0,0|0,0,0|0,0,0|-0.9999989254379833,-0.001465988441639924,0|9.649578999152899
7363|-6784986.522599999,-1839958.1188755573,2558714.356223558|1527.7044854979185,-6797.363204386497,103.23572972276985|0,0,0|0,0,0|0,0,0|-0.999998925146082,-0.001466187543553713,0|9.64944011026401
7364|-6784189.464823424,-1843500.4043709394,2558767.827912504|1531.070420673976,-6796.449495073359,101.96630014951836|0,0,0|0,0,0|0,0,0|-0.9999989248541411,-0.001466386645467444,0|9.64930122137512
7365|-6783391.094908882,-1847040.2562161635,2558820.609039646|1534.433874620287,-6795.534596256063,100.6976308436845|0,0,0|0,0,0|0,0,0|-0.9999989245621606,-0.0014665857473811167,0|9.649162332486233
7366|-6782582.109106431,-1850618.795878818,2558873.3024440156|1537.8339172537446,-6794.60785122375,99.4149821749443|0,0,0|0,0,0|0,0,0|-0.9999989242701404,-0.0014667848492947314,0|9.649023443597343
7367|-6781771.78569813,-1854194.85103199,2558925.291541812|1541.2314275316735,-6793.679893844031,98.13310959593397|0,0,0|0,0,0|0,0,0|-0.9999989239780805,-0.001466983951208288,0|9.648884554708454
7368|-6780969.464280881,-1857727.3632475596,2558975.9920351286|1544.5874005021938,-6792.761413556738,96.86673298049064|0,0,0|0,0,0|0,0,0|-0.9999989236859811,-0.0014671830531217864,0|9.648745665819566
7369|-6780165.840905619,-1861257.4536551517,2559026.0066611525|1547.9409057334658,-6791.8417534679475,95.60111280364808|0,0,0|0,0,0|0,0,0|-0.999998923393842,-0.0014673821550352268,0|9.648606776930677
7370|-6779360.918084051,-1864785.1251901214,2559075.3365794388|1551.2919465668665,-6790.920915970344,94.33624811608134|0,0,0|0,0,0|0,0,0|-0.9999989231016632,-0.0014675812569486088,0|9.648467888041788
7371|-6778554.698320539,-1868310.3807846112,2559123.9829466557|1554.6405263390998,-6789.998903449103,93.07213796940037|0,0,0|0,0,0|0,0,0|-0.9999989228094447,-0.0014677803588619325,0|9.648328999152898
7372|-6777747.184112105,-1871833.2233675616,2559171.946916591|1557.986648382223,-6789.0757182819125,91.80878141614365|0,0,0|0,0,0|0,0,0|-0.9999989225171866,-0.001467979460775198,0|9.64819011026401
7373|-6776938.377948458,-1875353.6558646897,2559219.229640156|1561.3303160236237,-6788.1513628389985,90.54617750978828|0,0,0|0,0,0|0,0,0|-0.9999989222248888,-0.0014681785626884053,0|9.648051221375122
7374|-6776118.855020975,-1878912.5743234735,2559266.3701608717|1564.7103695383462,-6787.215070723806,89.26965702213435|0,0,0|0,0,0|0,0,0|-0.9999989219325515,-0.0014683776646015544,0|9.647912332486232
7375|-6775307.457436311,-1882428.1674741067,2559312.285944895|1568.0491098970394,-6786.288368271196,88.00856429792113|0,0,0|0,0,0|0,0,0|-0.9999989216401745,-0.0014685767665146455,0|9.647773443597343
7376|-6774485.318013674,-1885982.1962869428,2559358.0459724674|1571.424185621874,-6785.349706668843,86.73357063169858|0,0,0|0,0,0|0,0,0|-0.9999989213477578,-0.0014687758684276781,0|9.647634554708455
7377|-6773671.338994316,-1889492.961891313,2559402.5994394333|1574.7580121060344,-6784.42066670756,85.47398527075838|0,0,0|0,0,0|0,0,0|-0.9999989210553015,-0.0014689749703406527,0|9.647495665819566
7378|-6772856.08041622,-1893001.3320579305,2559446.4773981203|1578.089400832559,-6783.4904682646165,84.21514781621683|0,0,0|0,0,0|0,0,0|-0.9999989207628056,-0.001469174072253569,0|9.647356776930677
