time|position|velocity|acceleration|rotation|rotational velocity|sun|charge
3985|-3929526.1448533954,-7472726.990169432,2085445.6570699876|5135.696125170183,-2171.922948933162,-1600.9472792932231|0,0,0|0,0,0|0,0,0|-0.9999996850825983,-0.0007936209979656981,0|9.749371110463125
3986|-3926443.740719367,-7474029.564281227,2084484.6872896235|5137.124755749651,-2169.2048384916943,-1601.705593049371|0,0,0|0,0,0|0,0,0|-0.9999996849245668,-0.0007938201000307475,0|9.749510219714816
3987|-3923438.501776314,-7475297.611030083,2083547.593778918|5138.516399184245,-2166.554590673049,-1602.4445104758768|0,0,0|0,0,0|0,0,0|-0.9999996847664957,-0.0007940192020957651,0|9.749649329021766
3988|-3920352.2558182306,-7476597.8680445505,2082585.0550590018|5139.944299215954,-2163.8327163923404,-1603.2029219574254|0,0,0|0,0,0|0,0,0|-0.999999684608385,-0.0007942183041607513,0|9.74978843838398
3989|-3917264.0613628635,-7477896.948916262,2081621.7205138032|5141.371828240649,-2161.1089321656987,-1603.9613829262323|0,0,0|0,0,0|0,0,0|-0.9999996844502346,-0.0007944174062257061,0|9.749927547801455
3990|-3914173.916634068,-7479194.851926034,2080657.5893569344|5142.798985589427,-2158.3832355772884,-1604.7198933747102|0,0,0|0,0,0|0,0,0|-0.9999996842920446,-0.0007946165082906294,0|9.750066657274193
3991|-3911121.4744807137,-7480474.958162693,2079705.0367292606|5144.207480834273,-2155.690605711293,-1605.4687278544284|0,0,0|0,0,0|0,0,0|-0.9999996841338148,-0.0007948156103555212,0|9.750205766802194
3992|-3908067.128296217,-7481753.913203253,2078751.706259223|5145.615612568867,-2152.9961075154592,-1606.217610536691|0,0,0|0,0,0|0,0,0|-0.9999996839755454,-0.0007950147124203814,0|9.750344876385455
3993|-3904971.172240623,-7483048.302623797,2077785.2010357275|5147.041660439186,-2150.2647085628505,-1606.9762681043253|0,0,0|0,0,0|0,0,0|-0.9999996838172364,-0.0007952138144852102,0|9.75048398602398
3994|-3901873.2588369823,-7484341.50730572,2076817.896065551|5148.467333947601,-2147.531387611937,-1607.7349751151085|0,0,0|0,0,0|0,0,0|-0.9999996836588877,-0.0007954129165500074,0|9.750623095717767
3995|-3898773.3863013154,-7485633.525507638,2075849.79055746|5149.892632411316,-2144.7961422291683,-1608.4937315582372|0,0,0|0,0,0|0,0,0|-0.9999996835004994,-0.0007956120186147731,0|9.750762205466815
3996|-3895711.3323599435,-7486907.813907929,2074893.3106759863|5151.299289285086,-2142.0940741329646,-1609.2428088292604|0,0,0|0,0,0|0,0,0|-0.9999996833420715,-0.0007958111206795073,0|9.750901315271127
3997|-3892647.3657393823,-7488180.9426704915,2073936.0491165477|5152.705579338632,-2139.3901259099694,-1609.991934250449|0,0,0|0,0,0|0,0,0|-0.9999996831836039,-0.0007960102227442099,0|9.751040425130698
3998|-3889541.6554820365,-7489469.421518307,2072965.5578351147|5154.129758221447,-2136.649142157272,-1610.7508376528638|0,0,0|0,0,0|0,0,0|-0.9999996830250967,-0.0007962093248088809,0|9.751179535045534
3999|-3886433.9789869664,-7490756.706920759,2071994.262861476|5155.553559317997,-2133.9062242655145,-1611.5097904382187|0,0,0|0,0,0|0,0,0|-0.9999996828665498,-0.0007964084268735204,0|9.751318645015632
4000|-3883324.3344623856,-7492042.797114033,2071022.1633995401|5156.976981931411,-2131.161369783298,-1612.2687925924447|0,0,0|0,0,0|0,0,0|-0.9999996827079634,-0.0007966075289381284,0|9.75145775504099
4001|-3880212.7201149426,-7493327.69032978,2070049.2586522398|5158.400025361957,-2128.4145762556245,-1613.027844100805|0,0,0|0,0,0|0,0,0|-0.9999996825493372,-0.0007968066310027048,0|9.751541309566056
4002|-3877099.134149708,-7494611.38479512,2069075.5478215246|5159.822688907067,-2125.665841223871,-1613.7869449479058|0,0,0|0,0,0|0,0,0|-0.9999996823906715,-0.0007970057330672495,0|9.751624864146383
4003|-3874023.5303346086,-7495877.444107124,2068113.529034565|5161.226739875803,-2122.9504396530638,-1614.536362111146|0,0,0|0,0,0|0,0,0|-0.9999996822319661,-0.0007972048351317627,0|9.751708418781973
4004|-3870906.0210773824,-7497158.751160253,2067138.213998925|5162.648646423738,-2120.197839192724,-1615.2955609548364|0,0,0|0,0,0|0,0,0|-0.9999996820732211,-0.0007974039371962444,0|9.751791973472825
4005|-3867826.540762784,-7498422.450190169,2066174.6100135192|5164.051948717026,-2117.478616940388,-1616.0450748250385|0,0,0|0,0,0|0,0,0|-0.9999996819144364,-0.0007976030392606943,0|9.75187552821894
4006|-3864705.1011071727,-7499701.3627763,2065197.6876099934|5165.473095459447,-2114.7221412999543,-1616.8043715966096|0,0,0|0,0,0|0,0,0|-0.9999996817556122,-0.0007978021413251128,0|9.751959083020315
4007|-3861581.6808819324,-7500979.067725148,2064219.9551387061|5166.893858778757,-2111.963711871568,-1617.5637176203586|0,0,0|0,0,0|0,0,0|-0.9999996815967482,-0.0007980012433894995,0|9.752042637876954
4008|-3858456.2782828026,-7502255.563236468,2063241.4117957484|5168.314237955126,-2109.2033261749352,-1618.3231128768664|0,0,0|0,0,0|0,0,0|-0.9999996814378446,-0.0007982003454538546,0|9.752126192788854
4009|-3855328.8915039524,-7503530.847505402,2062262.0567762265|5169.734232265812,-2106.440981726094,-1619.082557346034|0,0,0|0,0,0|0,0,0|-0.9999996812789013,-0.0007983994475181781,0|9.752209747756016
4010|-3852199.518737999,-7504804.918722474,2061281.8892742642|5171.153840985148,-2103.6766760374385,-1619.8420510070796|0,0,0|0,0,0|0,0,0|-0.9999996811199183,-0.0007985985495824699,0|9.752293302778439
4011|-3849068.1581759974,-7506077.775073577,2060300.9084830007|5172.573063384542,-2100.910406617698,-1620.6015938385365|0,0,0|0,0,0|0,0,0|-0.9999996809608958,-0.00079879765164673,0|9.752432413411679
4012|-3845934.808007451,-7507349.414739961,2059319.113594592|5173.991898732458,-2098.1421709719416,-1621.361185818248|0,0,0|0,0,0|0,0,0|-0.9999996808018335,-0.0007989967537109585,0|9.752571524100183
4013|-3842799.4664202966,-7508619.83589823,2058336.5038002068|5175.410346294424,-2095.3719666015554,-1622.1208269233737|0,0,0|0,0,0|0,0,0|-0.9999996806427317,-0.0007991958557751553,0|9.752710634843949
4014|-3839662.1316009182,-7509889.036720328,2057353.0782900269|5176.828405333008,-2092.5997910042497,-1622.880517130377|0,0,0|0,0,0|0,0,0|-0.9999996804835902,-0.0007993949578393205,0|9.752849745642976
4015|-3836522.801734155,-7511157.015373525,2056368.836253252|5178.246075107818,-2089.825641674057,-1623.6402564150278|0,0,0|0,0,0|0,0,0|-0.9999996803244091,-0.0007995940599034539,0|9.752988856497264
4016|-3833381.475003278,-7512423.770020423,2055383.776878091|5179.663354875495,-2087.049516101314,-1624.4000447524013|0,0,0|0,0,0|0,0,0|-0.9999996801651884,-0.0007997931619675556,0|9.753127967406815
4017|-3830238.1495900177,-7513689.298818922,2054397.8993517675|5181.080243889704,-2084.2714117726728,-1625.159882116873|0,0,0|0,0,0|0,0,0|-0.999999680005928,-0.0007999922640316256,0|9.753267078371628
4018|-3827092.82367454,-7514953.599922237,2053411.2028605142|5182.496741401127,-2081.4913261710617,-1625.9197684821204|0,0,0|0,0,0|0,0,0|-0.999999679846628,-0.0008001913660956639,0|9.753406189391702
4019|-3823945.4954354726,-7516216.671478869,2052423.686589578|5183.9128466574475,-2078.7092567757263,-1626.679703821115|0,0,0|0,0,0|0,0,0|-0.9999996796872883,-0.0008003904681596704,0|9.753545300467039
4020|-3820796.1630498837,-7517478.511632602,2051435.3497232147|5185.32855890335,-2075.925201062184,-1627.439688106124|0,0,0|0,0,0|0,0,0|-0.999999679527909,-0.0008005895702236453,0|9.753684411597638
4021|-3817644.8246932914,-7518739.118522493,2050446.1914446892|5186.743877380522,-2073.139156502236,-1628.1997213087107|0,0,0|0,0,0|0,0,0|-0.9999996793684901,-0.0008007886722875884,0|9.753823522783497
4022|-3814491.47853968,-7519998.490282865,2049456.21093628|5188.158801327612,-2070.3511205639657,-1628.9598033997217|0,0,0|0,0,0|0,0,0|-0.9999996792090315,-0.0008009877743514998,0|9.75396263402462
4023|-3811336.1227614786,-7521256.62504329,2048465.407379273|5189.573329980262,-2067.561090711727,-1629.719934349296|0,0,0|0,0,0|0,0,0|-0.9999996790495334,-0.0008011868764153794,0|9.754101745321003
4024|-3808178.755529568,-7522513.520928583,2047473.7799539613|5190.987462571074,-2064.7690644061304,-1630.4801141268579|0,0,0|0,0,0|0,0,0|-0.9999996788899954,-0.0008013859784792272,0|9.75424085667265
4025|-3805019.375013288,-7523769.176058798,2046481.3278396467|5192.401198329606,-2061.975039104048,-1631.2403427011138|0,0,0|0,0,0|0,0,0|-0.9999996787304178,-0.0008015850805430432,0|9.754379968079558
4026|-3801857.9793804344,-7525023.588549204,2045488.0502146387|5193.814536482374,-2059.1790122586103,-1632.0006200400521|0,0,0|0,0,0|0,0,0|-0.9999996785708006,-0.0008017841826068275,0|9.754519079541728
4027|-3798694.5667972737,-7526276.756510293,2044493.9462562583|5195.227476252828,-2056.380981319193,-1632.7609461109373|0,0,0|0,0,0|0,0,0|-0.9999996784111438,-0.00080198328467058,0|9.75465819105916
4028|-3795488.539860216,-7527544.72022328,2043486.254239844|5196.658123761399,-2053.5450327744293,-1633.5310695908165|0,0,0|0,0,0|0,0,0|-0.9999996782514473,-0.0008021823867343008,0|9.754797302631854
4029|-3792321.061951665,-7528795.377421512,2042490.4845221748|5198.070259292731,-2050.742960204434,-1634.291493648177|0,0,0|0,0,0|0,0,0|-0.9999996780917112,-0.0008023814887979897,0|9.75493641425981
4030|-3789110.913799446,-7530060.79428093,2041481.1036975705|5199.500090642365,-2047.9029129608243,-1635.0617162998726|0,0,0|0,0,0|0,0,0|-0.9999996779319354,-0.0008025805908616469,0|9.755075525943026
4031|-3785939.3631173875,-7531308.933002379,2040483.6648754207|5200.911418750911,-2045.0967883805606,-1635.8222382022257|0,0,0|0,0,0|0,0,0|-0.9999996777721201,-0.0008027796929252723,0|9.755214637681505
4032|-3782765.7862459617,-7532555.817625679,2039485.3955703308|5202.322344527916,-2042.2886468307515,-1636.5828086610122|0,0,0|0,0,0|0,0,0|-0.999999677612265,-0.0008029787949888658,0|9.755353749475244
4033|-3779590.1813421454,-7533801.446232267,2038486.2949536196|5203.732867178235,-2039.4784857380228,-1637.343427639103|0,0,0|0,0,0|0,0,0|-0.9999996774523704,-0.0008031778970524275,0|9.755492861324248
4034|-3776412.5465614013,-7535045.816898718,2037486.3621956152|5205.142985903603,-2036.6663025252276,-1638.1040950986269|0,0,0|0,0,0|0,0,0|-0.9999996772924361,-0.0008033769991159574,0|9.75563197322851
4035|-3773232.880057633,-7536288.927696757,2036485.59646564|5206.552699902642,-2033.8520946113892,-1638.864811000979|0,0,0|0,0,0|0,0,0|-0.9999996771324622,-0.0008035761011794554,0|9.755771085188035
4036|-3770010.375745762,-7537546.689633591,2035471.1504953217|5207.980073791716,-2030.9997406589769,-1639.6353290094237|0,0,0|0,0,0|0,0,0|-0.9999996769724486,-0.0008037752032429216,0|9.755910197202823
4037|-3766785.7834649906,-7538803.155193965,2034455.8483396217|5209.4070308459,-2028.1453044164164,-1640.405896628745|0,0,0|0,0,0|0,0,0|-0.9999996768123954,-0.0008039743053063559,0|9.756049309272871
4038|-3763599.9584383457,-7540042.442289232,2033452.557266454|5210.815515375841,-2025.3249547269993,-1641.166758858973|0,0,0|0,0,0|0,0,0|-0.9999996766523026,-0.0008041734073697583,0|9.756188421398184
4039|-3760412.0942415493,-7541280.46170406,2032448.42986723|5212.223591921578,-2022.5025699079783,-1641.9276693690601|0,0,0|0,0,0|0,0,0|-0.9999996764921701,-0.0008043725094331288,0|9.756327533578755
4040|-3757222.18902085,-7542517.211485557,2031443.4653062623|5213.631259665895,-2019.678147359224,-1642.6886281166376|0,0,0|0,0,0|0,0,0|-0.999999676331998,-0.0008045716114964675,0|9.756466645814589
4041|-3753989.305238055,-7543768.520875604,2030424.7623979454|5215.056556896178,-2016.8154345150253,-1643.4593918705493|0,0,0|0,0,0|0,0,0|-0.9999996761717862,-0.0008047707135597743,0|9.756605758105684
4042|-3750754.323929603,-7545018.52382132,2029405.198995977|5216.48143307851,-2013.950625976048,-1644.2302050169078|0,0,0|0,0,0|0,0,0|-0.9999996760115347,-0.0008049698156230491,0|9.75674487045204
4043|-3747558.2319981214,-7546251.420204513,2028397.696384453|5217.887858927137,-2011.1200221143672,-1644.99130944808|0,0,0|0,0,0|0,0,0|-0.9999996758512436,-0.000805168917686292,0|9.75688398285366
4044|-3744360.091564742,-7547483.03904276,2027389.3532368669|5219.293872652312,-2008.287370016853,-1645.752461938521|0,0,0|0,0,0|0,0,0|-0.9999996756909129,-0.0008053680197495029,0|9.75702309531054
4045|-3741118.8593609286,-7548729.1436234135,2026367.2249831038|5220.717491258708,-2005.416311391995,-1646.5234217343775|0,0,0|0,0,0|0,0,0|-0.9999996755305425,-0.000805567121812682,0|9.757162207822681
4046|-3737875.5219478495,-7549973.93360275,2025344.2327659684|5222.140685382782,-2002.543146263119,-1647.2944307335215|0,0,0|0,0,0|0,0,0|-0.9999996753701325,-0.0008057662238758291,0|9.757301320390084
4047|-3734671.172140671,-7551201.67498339,2024333.3413337835|5223.545447082454,-1999.704280970509,-1648.0557283496155|0,0,0|0,0,0|0,0,0|-0.9999996752096828,-0.0008059653259389443,0|9.75744043301275
4048|-3731464.7663289746,-7552428.130826948,2023321.6059749748|5224.949793284612,-1996.8633568734322,-1648.817073834356|0,0,0|0,0,0|0,0,0|-0.9999996750491935,-0.0008061644280020275,0|9.757579545690676
4049|-3728215.1551266825,-7553668.998053601,2022296.03855992|5226.371719536945,-1993.983909409014,-1649.5882289013166|0,0,0|0,0,0|0,0,0|-0.9999996748886646,-0.0008063635300650788,0|9.757718658423864
4050|-3724963.4310063054,-7554908.542438989,2021269.603695094|5227.793217818917,-1991.1023445669991,-1650.3594329695975|0,0,0|0,0,0|0,0,0|-0.999999674728096,-0.0008065626321280981,0|9.757857771212313
4051|-3721750.7930834256,-7556131.096520967,2020255.309768451|5229.196301707476,-1988.2551752028533,-1651.120922984281|0,0,0|0,0,0|0,0,0|-0.9999996745674878,-0.0008067617341910854,0|9.757996884056025
4052|-3718494.864102139,-7557368.005770582,2019227.1483718466|5230.616946832436,-1985.3693942528748,-1651.8922242772533|0,0,0|0,0,0|0,0,0|-0.99999967440684,-0.0008069608362540409,0|9.758135996954996
4053|-3715236.8163923277,-7558603.585930834,2018198.1168941194|5232.037161329774,-1982.4814877101896,-1652.6635744112218|0,0,0|0,0,0|0,0,0|-0.9999996742461525,-0.0008071599383169643,0|9.758275109909231
4054|-3712017.929220249,-7559822.219822258,2017181.256638406|5233.438975067034,-1979.6280488482885,-1653.4252084829511|0,0,0|0,0,0|0,0,0|-0.9999996740854254,-0.0008073590403798557,0|9.758414222918727
4055|-3708755.6650881385,-7561055.152382447,2016150.493390117|5234.858331095826,-1976.7359098349375,-1654.1966555156505|0,0,0|0,0,0|0,0,0|-0.9999996739246587,-0.0008075581424427151,0|9.758553335983484
4056|-3705491.276402929,-7562286.7495576255,2015118.8574199032|5236.2772538088275,-1973.841636977029,-1654.9681512216162|0,0,0|0,0,0|0,0,0|-0.9999996737638523,-0.0008077572445055424,0|9.758692449103505
4057|-3702266.1228018827,-7563501.444689276,2014099.4230459926|5237.677789465958,-1970.9819042782842,-1655.7299288556667|0,0,0|0,0,0|0,0,0|-0.9999996736030062,-0.0008079563465683378,0|9.758831562278784
4058|-3698997.5061049145,-7564730.3817053,2013066.0500476346|5239.095848337211,-1968.0833825138168,-1656.5015211196169|0,0,0|0,0,0|0,0,0|-0.9999996734421205,-0.0008081554486311011,0|9.758970675509326
4059|-3695726.7590161534,-7565957.976992816,2012031.8016770799|5240.513471173362,-1965.1827186160194,-1657.273161881632|0,0,0|0,0,0|0,0,0|-0.9999996732811951,-0.0008083545506938324,0|9.759109788795127
4060|-3692495.3217647905,-7567168.714654334,2011009.7853679315|5241.912720729624,-1962.3166676324686,-1658.035082561224|0,0,0|0,0,0|0,0,0|-0.9999996731202301,-0.0008085536527565317,0|9.759248902136193
4061|-3689178.8658312038,-7568409.1338401055,2009960.6752611827|5243.34740506768,-1959.3749532846396,-1658.8165886576767|0,0,0|0,0,0|0,0,0|-0.9999996729592254,-0.0008087527548191989,0|9.759388015532519
4062|-3685943.212084315,-7569617.211481936,2008936.9259857696|5244.745789061842,-1956.5046585456878,-1659.5786048051812|0,0,0|0,0,0|0,0,0|-0.9999996727981811,-0.0008089518568818341,0|9.759527128984105
4063|-3682663.950914947,-7570839.43556511,2007899.1783543087|5246.161664121339,-1953.5954255181498,-1660.3504383372494|0,0,0|0,0,0|0,0,0|-0.9999996726370972,-0.0008091509589444372,0|9.759666242490955
4064|-3679382.549574837,-7572060.307221903,2006860.5509049178|5247.577098535721,-1950.6840364365194,-1661.1223200580173|0,0,0|0,0,0|0,0,0|-0.9999996724759737,-0.0008093500610070083,0|9.759805356053064
4065|-3676140.583334348,-7573264.39583989,2005834.2065814475|5248.974182831619,-1947.8073823530392,-1661.8844783385766|0,0,0|0,0,0|0,0,0|-0.9999996723148105,-0.0008095491630695472,0|9.759944469670437
4066|-3672813.318519012,-7574497.984605759,2004780.6529729238|5250.406641685619,-1944.8547788918443,-1662.6662278064193|0,0,0|0,0,0|0,0,0|-0.9999996721536076,-0.0008097482651320541,0|9.76008358334307
4067|-3669567.1164341373,-7575699.39194558,2003752.5668781442|5251.802851228744,-1941.9738534611947,-1663.428480922954|0,0,0|0,0,0|0,0,0|-0.9999996719923652,-0.0008099473671945289,0|9.760222697070963
4068|-3666277.1619436136,-7576914.849472134,2002710.4223884197|5253.216519308287,-1939.0538395356018,-1664.2005541377214|0,0,0|0,0,0|0,0,0|-0.9999996718310831,-0.0008101464692569716,0|9.76036181085412
4069|-3662985.057464415,-7578128.943738813,2001667.39360855|5254.629742043936,-1936.1316555309666,-1664.9726752104314|0,0,0|0,0,0|0,0,0|-0.9999996716697613,-0.0008103455713193822,0|9.760500924692536
4070|-3659690.8010233147,-7579341.67255696,2000623.479638634|5256.042518482749,-1933.2072986225828,-1665.7448440721537|0,0,0|0,0,0|0,0,0|-0.9999996715084,-0.0008105446733817605,0|9.760640038586216
4071|-3656394.3906455007,-7580553.033732412,1999578.6795776961|5257.454847668167,-1930.2807659814953,-1666.5170606530878|0,0,0|0,0,0|0,0,0|-0.999999671346999,-0.0008107437754441067,0|9.760779152535154
4072|-3653095.8243546244,-7581763.025065461,1998532.9925236953|5258.866728639988,-1927.3520547745225,-1667.2893248825492|0,0,0|0,0,0|0,0,0|-0.9999996711855583,-0.0008109428775064208,0|9.760918266539354
4073|-3649795.1001727856,-7582971.644350855,1997486.417573526|5260.278160434358,-1924.4211621642569,-1668.0616366889685|0,0,0|0,0,0|0,0,0|-0.999999671024078,-0.0008111419795687027,0|9.761057380598817
4074|-3646492.2161205267,-7584178.889377788,1996438.9538230102|5261.689142083768,-1921.4880853090226,-1668.8339959998925|0,0,0|0,0,0|0,0,0|-0.999999670862558,-0.0008113410816309525,0|9.761196494713541
4075|-3643187.170216847,-7585384.757929884,1995390.600366903|5263.099672617041,-1918.5528213629075,-1669.606402741978|0,0,0|0,0,0|0,0,0|-0.9999996707009984,-0.0008115401836931701,0|9.761335608883526
4076|-3639879.960479191,-7586589.2477851845,1994341.3562988865|5264.509751059314,-1915.615367475727,-1670.3788568409893|0,0,0|0,0,0|0,0,0|-0.9999996705393991,-0.0008117392857553555,0|9.76147472310877
4077|-3636570.5849234667,-7587792.356716144,1993291.2207115768|5265.9193764320435,-1912.6757207930343,-1671.1513582217963|0,0,0|0,0,0|0,0,0|-0.9999996703777602,-0.0008119383878175088,0|9.761613837389278
4078|-3633217.1093911706,-7589009.28533366,1992226.8828207452|5267.346382450278,-1909.696625860762,-1671.9336862066243|0,0,0|0,0,0|0,0,0|-0.9999996702160816,-0.0008121374898796299,0|9.761752951725045
4079|-3629945.3284137207,-7590194.422866796,1991188.271344184|5268.737264036161,-1906.7898376019666,-1672.696502523778|0,0,0|0,0,0|0,0,0|-0.9999996700543634,-0.0008123365919417188,0|9.761892066116076
4080|-3626587.456328856,-7591408.543316863,1990122.1232288696|5270.163347444042,-1903.8062870362346,-1673.478925879592|0,0,0|0,0,0|0,0,0|-0.9999996698926056,-0.0008125356940037755,0|9.762031180562367
4081|-3623311.384784029,-7592590.938449147,1989081.7449842268|5271.55332752682,-1900.895148868554,-1674.2418350288576|0,0,0|0,0,0|0,0,0|-0.9999996697308081,-0.0008127347960658,0|9.76217029506392
4082|-3619949.108084756,-7593802.241617534,1988013.7829515603|5272.978484300313,-1897.9071310375248,-1675.0243534366812|0,0,0|0,0,0|0,0,0|-0.999999669568971,-0.0008129338981277924,0|9.762309409620732
4083|-3616626.668289057,-7594997.000243976,1986958.2677733107|5274.385364681541,-1894.9542394053274,-1675.7971374720407|0,0,0|0,0,0|0,0,0|-0.9999996694070943,-0.0008131330001897524,0|9.762448524232807
4084|-3613302.048718269,-7596190.362166909,1985901.854682487|5275.791785026469,-1891.9991348399328,-1676.5699682369248|0,0,0|0,0,0|0,0,0|-0.9999996692451779,-0.0008133321022516802,0|9.762587638900142
4085|-3609933.121974538,-7597397.404275958,1984831.153303195|5277.215538320488,-1889.0043658030454,-1677.3526292059137|0,0,0|0,0,0|0,0,0|-0.9999996690832219,-0.0008135312043135758,0|9.762726753622736
4086|-3606646.262264316,-7598572.886805392,1983786.3310981558|5278.603241569694,-1886.0822753497619,-1678.1157696246883|0,0,0|0,0,0|0,0,0|-0.9999996689212263,-0.000813730306375439,0|9.762865868400596
4087|-3603272.910646056,-7599777.088587662,1982713.8065077923|5280.02605801,-1883.083009740979,-1678.8985248136503|0,0,0|0,0,0|0,0,0|-0.999999668759191,-0.0008139294084372701,0|9.763004983233715
4088|-3599939.524289534,-7600964.823101614,1981653.7811778642|5281.4306222058385,-1880.1189963337642,-1679.6715422499826|0,0,0|0,0,0|0,0,0|-0.9999996685971161,-0.0008141285104990689,0|9.763144098122096
4089|-3596603.948135314,-7602151.149461899,1980592.853333098|5282.834721272029,-1877.1527554688498,-1680.4446059934235|0,0,0|0,0,0|0,0,0|-0.9999996684350015,-0.0008143276125608355,0|9.763283213065737
4090|-3593223.9158956953,-7603351.055252696,1979517.5753555498|5284.256118694051,-1874.1466943429107,-1681.2275024548308|0,0,0|0,0,0|0,0,0|-0.9999996682728474,-0.0008145267146225698,0|9.76342232806464
4091|-3589883.926349895,-7604534.540497557,1978454.8282624597|5285.659278494029,-1871.1759615382523,-1682.0006591337265|0,0,0|0,0,0|0,0,0|-0.9999996681106534,-0.0008147258166842717,0|9.763561443118803
4092|-3586541.7409643456,-7605716.610637694,1977391.1758755315|5287.061970057039,-1868.2029924939536,-1682.7738618545754|0,0,0|0,0,0|0,0,0|-0.9999996679484199,-0.0008149249187459414,0|9.763700558228226
4093|-3583155.0096703013,-7606912.199230745,1976313.1360326356|5288.481938980955,-1865.1901090589402,-1683.556898779487|0,0,0|0,0,0|0,0,0|-0.9999996677861467,-0.0008151240208075787,0|9.763839673392912
4094|-3579808.3987187548,-7608091.41421259,1975247.658794373|5289.8836849886075,-1862.2126303599405,-1684.3301938935188|0,0,0|0,0,0|0,0,0|-0.9999996676238339,-0.0008153231228691838,0|9.763978788612858
4095|-3576459.5858716723,-7609269.207086146,1974181.2734734972|5291.2849596169535,-1859.232906599655,-1685.1035347757784|0,0,0|0,0,0|0,0,0|-0.9999996674614814,-0.0008155222249307565,0|9.764117903888065
4096|-3573066.1370482985,-7610460.457114981,1973100.46325729|5292.703490456104,-1856.2131739425658,-1685.8867113290992|0,0,0|0,0,0|0,0,0|-0.9999996672990893,-0.0008157213269922969,0|9.764257019218533
